sku,fssai_id,license_type,expiry_date,coa_present,label_approved
SKU01569,FSSAI273648,State,2026-10-30,1,1
SKU00948,FSSAI729814,State,2025-06-19,1,1
SKU00111,FSSAI534759,Central,2025-07-19,1,1
SKU00536,FSSAI676997,State,2027-01-11,1,0
SKU00333,FSSAI282298,Central,2026-12-29,1,1
SKU01255,FSSAI782918,State,2025-02-10,1,1
SKU01124,FSSAI907816,State,2026-02-22,1,1
SKU00594,FSSAI410360,State,2026-05-10,1,1
SKU00372,FSSAI973383,None,2025-03-08,1,1
SKU00907,FSSAI413678,State,2025-01-11,1,1
SKU00298,FSSAI983370,State,2026-11-28,0,1
SKU01146,FSSAI652156,Central,2026-10-31,1,1
SKU00049,FSSAI442096,Central,2025-05-10,1,1
SKU01723,FSSAI888807,None,2027-02-16,1,1
SKU01750,FSSAI131657,State,2025-06-20,1,1
SKU01101,FSSAI792598,Central,2025-12-01,1,1
SKU00201,FSSAI991980,State,2025-09-10,1,1
SKU01091,FSSAI120175,Central,2027-05-28,1,1
SKU01570,FSSAI579873,None,2025-09-01,0,1
SKU01891,FSSAI254460,Central,2026-01-15,0,1
SKU00639,FSSAI641421,State,2026-07-12,1,1
SKU01551,FSSAI632301,State,2026-05-14,1,1
SKU01898,FSSAI791820,Central,2025-10-22,1,1
SKU01073,FSSAI707601,None,2026-09-02,1,1
SKU00163,FSSAI455340,State,2025-01-15,1,1
SKU00811,FSSAI692389,Central,2027-01-17,1,1
SKU00987,FSSAI292781,Central,2026-04-30,1,1
SKU00143,FSSAI772751,None,2025-11-23,1,1
SKU01831,FSSAI778267,State,2025-02-17,0,1
SKU00792,FSSAI589608,None,2025-12-11,1,1
SKU01117,FSSAI762014,State,2026-03-10,0,0
SKU01575,FSSAI388998,None,2026-10-03,1,1
SKU01381,FSSAI193131,Central,2025-09-17,1,1
SKU01204,FSSAI178917,State,2025-03-18,1,1
SKU00981,FSSAI539299,State,2025-06-17,1,1
SKU01666,FSSAI666060,Central,2025-05-08,1,1
SKU01612,FSSAI102288,Central,2027-06-09,1,1
SKU01370,FSSAI543529,State,2027-05-06,0,0
SKU00264,FSSAI721109,State,2026-09-14,1,1
SKU01763,FSSAI818718,None,2027-03-23,1,1
SKU01827,FSSAI217789,State,2025-07-18,1,1
SKU00278,FSSAI854169,State,2026-01-21,1,1
SKU00312,FSSAI728978,State,2025-11-06,1,1
SKU01731,FSSAI503574,Central,2026-02-20,1,1
SKU01960,FSSAI215530,State,2026-02-24,1,1
SKU00170,FSSAI279820,Central,2026-01-03,1,1
SKU01763,FSSAI938660,Central,2026-09-10,1,1
SKU01240,FSSAI595187,State,2026-03-12,1,1
SKU00563,FSSAI525873,State,2026-04-05,1,0
SKU00929,FSSAI510950,State,2025-11-14,1,1
SKU01727,FSSAI238864,None,2026-02-23,1,1
SKU01979,FSSAI116311,State,2027-04-03,1,1
SKU00726,FSSAI684548,State,2026-09-15,1,0
SKU00312,FSSAI134701,State,2025-02-13,1,1
SKU00584,FSSAI656147,State,2026-10-23,1,0
SKU01204,FSSAI239952,Central,2026-03-21,1,1
SKU01993,FSSAI981508,State,2026-08-13,1,1
SKU01503,FSSAI117556,State,2026-08-07,0,0
SKU01511,FSSAI351771,State,2025-10-30,0,1
SKU01163,FSSAI755255,State,2026-01-07,1,1
SKU01244,FSSAI225878,State,2026-05-07,1,1
SKU01151,FSSAI578454,None,2025-06-15,1,1
SKU01486,FSSAI159578,Central,2025-08-20,1,1
SKU00973,FSSAI766477,Central,2026-10-20,1,1
SKU00891,FSSAI894201,None,2025-10-07,0,1
SKU00062,FSSAI943542,State,2027-04-11,1,1
SKU00169,FSSAI283742,State,2026-01-26,1,0
SKU01611,FSSAI541743,State,2026-02-22,1,0
SKU01018,FSSAI304072,State,2026-11-30,1,1
SKU01366,FSSAI805186,State,2025-11-07,1,1
SKU01541,FSSAI377413,State,2026-05-13,1,1
SKU00204,FSSAI394241,State,2026-07-09,1,0
SKU01731,FSSAI382406,None,2026-11-08,0,1
SKU01497,FSSAI328948,Central,2025-04-01,1,1
SKU00622,FSSAI441902,State,2025-06-19,1,1
SKU01952,FSSAI942078,Central,2026-09-09,1,1
SKU00133,FSSAI723758,None,2025-11-16,1,1
SKU01279,FSSAI500016,Central,2025-05-19,1,1
SKU00380,FSSAI760827,State,2025-11-09,1,1
SKU00005,FSSAI782581,State,2026-07-07,1,1
SKU00418,FSSAI292812,Central,2027-04-09,1,1
SKU00090,FSSAI773107,None,2027-06-19,1,1
SKU01728,FSSAI365375,State,2026-06-03,0,1
SKU01230,FSSAI450232,State,2027-04-02,1,1
SKU00569,FSSAI647273,None,2025-07-01,1,1
SKU01265,FSSAI813521,State,2025-02-12,1,1
SKU01060,FSSAI961216,Central,2027-04-24,1,1
SKU01160,FSSAI608090,Central,2025-12-16,1,1
SKU00837,FSSAI106154,State,2026-07-18,1,1
SKU00606,FSSAI185168,State,2026-09-01,1,1
SKU00969,FSSAI287320,None,2026-02-09,0,1
SKU00226,FSSAI111484,State,2026-05-03,0,1
SKU01247,FSSAI871526,State,2027-04-11,1,1
SKU00722,FSSAI882634,State,2026-08-08,1,1
SKU01458,FSSAI409576,Central,2025-04-23,1,1
SKU00805,FSSAI949877,State,2025-05-28,1,1
SKU00950,FSSAI794077,None,2026-05-02,1,1
SKU01672,FSSAI789700,State,2025-04-22,1,1
SKU01106,FSSAI249531,Central,2027-05-12,1,1
SKU00076,FSSAI412744,State,2026-05-21,1,1
SKU01001,FSSAI270190,Central,2025-05-26,0,1
SKU00444,FSSAI789574,State,2025-03-03,0,1
SKU01103,FSSAI492099,State,2027-01-01,1,1
SKU01483,FSSAI325391,State,2025-04-17,1,1
SKU00443,FSSAI527632,Central,2025-08-07,0,1
SKU00944,FSSAI725654,Central,2025-07-07,1,1
SKU00725,FSSAI119469,State,2027-05-08,1,1
SKU00127,FSSAI714011,None,2025-10-29,0,1
SKU00164,FSSAI194397,State,2027-06-07,1,1
SKU00336,FSSAI263798,State,2026-11-10,1,0
SKU01968,FSSAI333653,State,2026-11-16,1,1
SKU01407,FSSAI580802,State,2025-04-13,1,1
SKU00339,FSSAI481924,State,2025-05-22,0,1
SKU01313,FSSAI360722,State,2025-05-05,1,1
SKU01503,FSSAI109389,Central,2026-09-17,0,1
SKU00115,FSSAI291511,Central,2026-01-28,0,1
SKU00505,FSSAI678100,Central,2026-01-24,1,1
SKU00779,FSSAI379193,State,2025-04-08,1,1
SKU00086,FSSAI697558,State,2026-01-23,1,1
SKU00693,FSSAI573273,Central,2025-07-01,1,1
SKU01379,FSSAI524745,State,2026-04-18,1,1
SKU01088,FSSAI962892,State,2025-12-04,1,1
SKU00611,FSSAI956018,State,2026-02-15,1,1
SKU00173,FSSAI838423,State,2026-05-29,1,1
SKU01583,FSSAI161654,None,2025-08-11,1,1
SKU00296,FSSAI362065,Central,2026-10-19,1,1
SKU01520,FSSAI739678,None,2026-05-15,1,1
SKU01530,FSSAI495022,Central,2026-01-11,1,1
SKU01781,FSSAI780552,State,2026-10-03,1,1
SKU01169,FSSAI898013,Central,2027-04-12,1,1
SKU00129,FSSAI570663,Central,2026-08-19,1,0
SKU01087,FSSAI100806,State,2025-12-01,0,1
SKU01315,FSSAI238264,State,2026-09-03,1,1
SKU00273,FSSAI890851,State,2027-04-10,1,1
SKU00455,FSSAI407908,State,2026-03-07,1,1
SKU00590,FSSAI354052,State,2026-12-27,1,1
SKU01881,FSSAI493669,None,2025-02-22,0,1
SKU00499,FSSAI433704,State,2027-06-07,1,1
SKU01391,FSSAI239416,Central,2026-05-14,1,1
SKU01980,FSSAI985482,Central,2025-11-07,1,1
SKU01111,FSSAI902008,State,2025-04-12,1,1
SKU01947,FSSAI823208,State,2026-03-08,1,1
SKU00580,FSSAI423316,State,2027-03-09,1,1
SKU01996,FSSAI144070,State,2027-06-01,1,1
SKU00391,FSSAI469025,Central,2026-03-16,0,0
SKU01963,FSSAI472097,State,2027-01-12,1,1
SKU01736,FSSAI333104,State,2026-01-28,1,1
SKU00577,FSSAI832326,State,2026-06-07,1,1
SKU00835,FSSAI901215,State,2025-10-20,1,1
SKU01467,FSSAI545554,State,2025-02-10,1,1
SKU00159,FSSAI368269,Central,2026-01-21,1,1
SKU01677,FSSAI625580,State,2025-08-12,1,1
SKU01602,FSSAI890520,State,2026-10-13,1,1
SKU00906,FSSAI183004,State,2025-06-15,1,1
SKU00976,FSSAI833911,State,2026-06-30,1,1
SKU01041,FSSAI658669,None,2026-04-03,1,1
SKU01587,FSSAI954749,None,2026-07-03,0,0
SKU00908,FSSAI560970,State,2026-03-27,0,1
SKU00382,FSSAI928136,None,2025-09-23,1,1
SKU00699,FSSAI485054,Central,2026-12-13,0,1
SKU01190,FSSAI916719,None,2025-09-11,1,1
SKU00472,FSSAI391904,Central,2027-01-16,1,1
SKU00122,FSSAI812685,State,2026-05-25,1,1
SKU00708,FSSAI117058,None,2026-10-21,1,0
SKU00100,FSSAI354879,State,2025-04-14,1,1
SKU00960,FSSAI519543,State,2025-10-07,1,1
SKU00305,FSSAI967244,State,2026-08-04,1,1
SKU01673,FSSAI835771,State,2025-07-21,1,1
SKU01912,FSSAI385188,None,2025-09-04,0,1
SKU01652,FSSAI981223,State,2026-09-29,1,1
SKU00886,FSSAI634795,State,2026-01-12,1,0
SKU00660,FSSAI673344,State,2026-08-04,0,1
SKU00305,FSSAI254004,None,2025-11-11,1,1
SKU00066,FSSAI224630,State,2026-12-08,1,1
SKU01168,FSSAI469390,None,2025-02-13,1,1
SKU00102,FSSAI851671,State,2025-03-14,0,1
SKU01612,FSSAI697641,State,2025-10-10,1,1
SKU01057,FSSAI573714,Central,2025-01-03,1,1
SKU00212,FSSAI622623,Central,2025-12-13,1,1
SKU01622,FSSAI360853,None,2025-06-09,1,1
SKU00534,FSSAI642921,State,2027-01-25,1,1
SKU00490,FSSAI487384,None,2027-03-15,1,1
SKU00357,FSSAI389873,Central,2026-09-28,1,0
SKU00144,FSSAI846900,None,2026-06-01,1,1
SKU00324,FSSAI519499,State,2026-11-01,0,1
SKU01437,FSSAI531084,State,2026-03-25,0,1
SKU01838,FSSAI259666,None,2025-12-02,1,1
SKU01790,FSSAI307183,None,2025-01-11,1,1
SKU00097,FSSAI233350,None,2025-11-26,1,0
SKU01561,FSSAI342033,State,2025-11-16,0,1
SKU01570,FSSAI548672,None,2025-12-08,1,1
SKU01315,FSSAI140307,State,2025-08-27,1,1
SKU00935,FSSAI499674,State,2025-02-07,1,1
SKU00938,FSSAI522819,Central,2026-07-26,0,1
SKU00496,FSSAI945988,State,2025-12-23,1,1
SKU01822,FSSAI586112,State,2025-01-18,1,1
SKU01824,FSSAI733674,Central,2025-09-03,1,0
SKU01028,FSSAI913131,State,2026-10-09,1,1
SKU00858,FSSAI755285,None,2027-04-27,1,1
SKU01560,FSSAI654633,State,2025-03-09,1,0
SKU00596,FSSAI527559,State,2026-08-31,1,0
SKU00947,FSSAI397485,State,2025-03-19,0,1
SKU01052,FSSAI713739,State,2025-01-02,1,1
SKU00566,FSSAI177269,Central,2027-01-04,1,1
SKU01351,FSSAI235630,Central,2027-04-24,1,1
SKU00438,FSSAI490943,Central,2027-05-14,0,1
SKU00576,FSSAI709722,None,2026-12-29,1,1
SKU00045,FSSAI425490,State,2026-08-20,1,1
SKU01326,FSSAI694487,State,2027-01-04,1,1
SKU01617,FSSAI956263,Central,2026-04-27,1,1
SKU00034,FSSAI608141,State,2026-12-18,1,0
SKU01108,FSSAI996867,None,2025-01-09,1,1
SKU01540,FSSAI798956,State,2025-10-09,1,1
SKU01272,FSSAI282640,State,2027-06-05,1,1
SKU01279,FSSAI241440,None,2026-02-15,1,1
SKU01514,FSSAI884853,State,2026-07-21,1,1
SKU01604,FSSAI152950,State,2025-09-12,1,1
SKU00760,FSSAI369035,Central,2026-06-26,1,1
SKU01625,FSSAI295030,Central,2026-08-22,1,1
SKU00126,FSSAI734212,None,2027-04-13,0,1
SKU00716,FSSAI649909,State,2026-09-02,1,1
SKU01444,FSSAI505748,Central,2026-02-24,1,1
SKU00585,FSSAI293482,Central,2026-10-22,1,1
SKU01216,FSSAI273838,None,2025-07-12,1,1
SKU01898,FSSAI530680,State,2026-04-13,1,0
SKU00467,FSSAI691056,State,2025-10-10,1,1
SKU00765,FSSAI749994,State,2027-03-12,1,1
SKU01312,FSSAI235067,State,2026-11-03,0,0
SKU00572,FSSAI111617,State,2026-06-29,1,1
SKU00238,FSSAI502476,State,2025-09-04,1,1
SKU00288,FSSAI537206,Central,2026-06-26,1,1
SKU01728,FSSAI517495,None,2025-02-20,1,1
SKU01861,FSSAI176201,State,2025-06-04,0,1
SKU01448,FSSAI575744,Central,2026-08-19,1,1
SKU00690,FSSAI696845,None,2025-02-09,0,1
SKU00530,FSSAI711746,Central,2026-07-17,1,1
SKU01191,FSSAI528009,State,2025-01-28,0,1
SKU00730,FSSAI285514,State,2026-11-24,1,1
SKU00243,FSSAI298331,State,2025-05-23,0,1
SKU01565,FSSAI461499,State,2026-08-07,1,1
SKU00968,FSSAI495266,None,2027-01-15,1,1
SKU00101,FSSAI739917,State,2027-04-14,1,0
SKU01822,FSSAI718668,State,2026-08-19,1,1
SKU00341,FSSAI730003,State,2027-02-22,1,1
SKU01347,FSSAI789233,State,2026-10-05,1,1
SKU01791,FSSAI961007,State,2026-07-20,1,1
SKU01990,FSSAI261816,State,2026-01-06,1,1
SKU01018,FSSAI716549,None,2025-07-26,1,1
SKU00865,FSSAI873048,State,2027-02-03,1,1
SKU00948,FSSAI732503,None,2025-09-25,1,1
SKU00361,FSSAI929555,State,2025-02-16,1,1
SKU01750,FSSAI869671,None,2027-03-25,1,0
SKU01336,FSSAI674789,Central,2026-01-03,0,1
SKU00069,FSSAI359992,State,2027-04-14,1,1
SKU00116,FSSAI325796,None,2025-09-29,1,1
SKU00478,FSSAI436190,State,2026-01-23,1,1
SKU01309,FSSAI888000,State,2026-03-27,1,1
SKU01383,FSSAI679701,Central,2025-02-21,1,1
SKU01715,FSSAI870497,State,2025-03-07,1,0
SKU01173,FSSAI600652,Central,2025-06-23,1,1
SKU01976,FSSAI519238,None,2026-07-27,1,1
SKU00669,FSSAI682985,State,2026-06-06,1,1
SKU01642,FSSAI639773,None,2025-08-04,1,1
SKU01058,FSSAI586530,None,2025-01-13,0,1
SKU00294,FSSAI844610,State,2026-02-04,1,0
SKU01939,FSSAI619498,State,2025-03-09,0,1
SKU01298,FSSAI572844,State,2026-02-23,1,1
SKU01986,FSSAI740590,State,2025-03-12,1,1
SKU00168,FSSAI296388,State,2026-08-08,1,1
SKU01476,FSSAI490247,Central,2025-12-04,1,1
SKU00884,FSSAI918926,Central,2027-04-10,1,1
SKU00416,FSSAI554901,State,2025-07-05,1,1
SKU01457,FSSAI112957,None,2025-09-30,1,1
SKU01026,FSSAI415734,State,2026-04-17,0,1
SKU00912,FSSAI227316,State,2025-05-05,1,1
SKU00789,FSSAI359060,Central,2027-04-15,1,1
SKU00511,FSSAI367184,State,2026-11-15,1,1
SKU00237,FSSAI650703,None,2025-05-15,1,0
SKU00157,FSSAI281054,State,2026-08-11,1,1
SKU00510,FSSAI151228,State,2027-05-18,1,0
SKU01796,FSSAI648675,Central,2027-02-27,1,1
SKU01786,FSSAI946703,State,2027-02-23,1,1
SKU01353,FSSAI363684,State,2025-01-08,1,1
SKU00572,FSSAI737543,State,2025-02-01,1,1
SKU00813,FSSAI952595,State,2026-01-13,1,1
SKU00102,FSSAI359018,None,2025-12-25,1,1
SKU00913,FSSAI200291,State,2026-10-07,1,1
SKU00914,FSSAI443272,State,2026-04-22,1,1
SKU00060,FSSAI309864,Central,2027-05-13,1,1
SKU01890,FSSAI732419,State,2025-01-26,1,1
SKU00957,FSSAI653522,Central,2025-06-05,1,1
SKU00248,FSSAI882275,State,2026-12-21,1,1
SKU01402,FSSAI298809,State,2025-09-26,1,1
SKU01164,FSSAI901569,State,2026-04-22,0,1
SKU00862,FSSAI728611,State,2025-02-05,1,1
SKU00245,FSSAI188749,State,2025-12-08,0,1
SKU01682,FSSAI262275,State,2026-07-15,1,1
SKU01955,FSSAI232177,State,2025-06-26,1,1
SKU01247,FSSAI522000,State,2026-06-25,0,1
SKU01682,FSSAI110321,None,2025-09-03,1,1
SKU00790,FSSAI130755,Central,2025-01-20,1,1
SKU01803,FSSAI104633,State,2027-03-28,1,1
SKU01109,FSSAI169728,State,2026-10-28,0,1
SKU01583,FSSAI403660,Central,2026-05-02,1,1
SKU01048,FSSAI411941,None,2025-11-21,1,1
SKU01901,FSSAI152083,State,2025-11-07,1,1
SKU00357,FSSAI784061,Central,2026-03-09,0,1
SKU01896,FSSAI790198,State,2027-02-28,1,0
SKU00518,FSSAI832320,None,2026-06-30,1,1
SKU00996,FSSAI589066,State,2025-05-10,1,1
SKU01110,FSSAI518272,Central,2025-10-18,0,1
SKU01594,FSSAI253924,None,2026-06-28,1,1
SKU01389,FSSAI980883,None,2027-01-13,1,0
SKU01974,FSSAI746908,None,2025-05-29,0,1
SKU01975,FSSAI859564,State,2026-02-27,1,1
SKU01478,FSSAI883278,None,2026-08-31,0,1
SKU01163,FSSAI170609,State,2026-06-28,1,0
SKU01156,FSSAI930901,State,2025-12-24,1,1
SKU00308,FSSAI419773,State,2025-09-22,0,1
SKU00953,FSSAI877195,State,2025-07-28,0,1
SKU00042,FSSAI783737,Central,2025-04-16,1,1
SKU01830,FSSAI793459,State,2025-04-29,1,1
SKU01084,FSSAI337847,State,2026-04-11,1,1
SKU00044,FSSAI994337,State,2026-09-23,1,1
SKU00591,FSSAI135395,Central,2026-04-02,1,1
SKU01917,FSSAI398051,State,2025-07-05,0,1
SKU01766,FSSAI866602,Central,2025-08-22,1,1
SKU01226,FSSAI691420,State,2025-03-28,1,1
SKU01137,FSSAI174152,None,2025-10-30,1,1
SKU00777,FSSAI328303,State,2026-09-06,1,1
SKU00023,FSSAI415117,State,2025-03-27,1,1
SKU01603,FSSAI223950,Central,2026-10-01,1,1
SKU01105,FSSAI117493,None,2027-01-22,1,1
SKU01716,FSSAI314040,State,2027-01-02,1,1
SKU00482,FSSAI641679,Central,2027-06-06,1,1
SKU00623,FSSAI950948,None,2026-11-07,1,1
SKU00899,FSSAI702838,Central,2027-01-07,1,1
SKU00030,FSSAI619785,None,2026-09-29,1,0
SKU00573,FSSAI437009,State,2025-09-20,1,1
SKU00530,FSSAI259704,State,2026-01-08,0,1
SKU00477,FSSAI766441,State,2025-10-05,1,1
SKU00350,FSSAI984596,State,2026-11-24,1,1
SKU01195,FSSAI669968,State,2025-03-27,1,1
SKU01764,FSSAI592911,Central,2025-05-24,1,1
SKU00858,FSSAI238826,Central,2026-02-16,1,1
SKU01343,FSSAI134783,State,2026-12-20,1,1
SKU00766,FSSAI720166,Central,2026-05-25,0,1
SKU00913,FSSAI742669,State,2027-02-04,1,1
SKU00636,FSSAI666384,State,2025-03-25,1,1
SKU00956,FSSAI555898,Central,2026-01-17,1,1
SKU00530,FSSAI775731,Central,2025-05-20,1,1
SKU00580,FSSAI443120,State,2026-05-24,1,1
SKU01714,FSSAI973278,Central,2026-12-14,1,1
SKU00144,FSSAI803973,Central,2025-02-09,1,1
SKU00630,FSSAI502385,Central,2025-09-01,0,1
SKU00069,FSSAI411555,State,2025-12-18,1,1
SKU00954,FSSAI267529,Central,2025-08-13,1,0
SKU01888,FSSAI878339,State,2026-01-02,1,1
SKU00997,FSSAI924080,State,2027-01-06,1,1
SKU01213,FSSAI799535,State,2026-12-21,1,0
SKU00948,FSSAI831166,State,2026-01-12,1,1
SKU01325,FSSAI242011,State,2025-10-09,0,1
SKU01015,FSSAI411271,State,2025-09-23,1,1
SKU01734,FSSAI111908,None,2026-10-23,1,1
SKU01926,FSSAI445512,State,2026-12-31,1,1
SKU01278,FSSAI751254,State,2027-02-17,1,1
SKU01951,FSSAI843881,Central,2026-02-10,1,0
SKU01749,FSSAI780488,None,2026-09-14,1,1
SKU01908,FSSAI258682,State,2026-12-24,1,1
SKU00204,FSSAI158312,State,2026-02-07,1,1
SKU01125,FSSAI643781,State,2025-10-24,0,1
SKU00329,FSSAI291523,State,2025-05-09,1,1
SKU01524,FSSAI344876,State,2026-10-01,1,1
SKU00539,FSSAI453195,None,2025-04-29,1,1
SKU01083,FSSAI972049,Central,2025-12-17,1,1
SKU00830,FSSAI343403,State,2026-09-24,1,1
SKU00425,FSSAI132485,State,2027-05-03,1,1
SKU00707,FSSAI697927,None,2026-05-07,0,1
SKU00314,FSSAI608013,Central,2026-06-18,1,1
SKU00230,FSSAI547349,State,2025-03-05,0,1
SKU01921,FSSAI548902,State,2026-09-22,1,1
SKU00913,FSSAI738196,Central,2026-04-23,1,1
SKU01507,FSSAI939279,State,2026-02-08,1,1
SKU00228,FSSAI207274,State,2027-01-07,1,1
SKU00325,FSSAI752618,State,2026-10-13,1,1
SKU01846,FSSAI373698,State,2026-06-05,1,1
SKU01825,FSSAI685838,Central,2026-06-25,1,1
SKU00158,FSSAI750579,None,2026-01-23,1,1
SKU00816,FSSAI520142,State,2025-11-29,1,1
SKU01216,FSSAI231179,State,2027-02-05,1,1
SKU01022,FSSAI695994,State,2026-02-28,0,1
SKU01567,FSSAI967469,State,2026-03-26,1,1
SKU01787,FSSAI914521,State,2026-06-06,0,1
SKU00744,FSSAI671682,State,2025-03-16,1,0
SKU00139,FSSAI956114,Central,2027-05-26,1,1
SKU00799,FSSAI135604,Central,2025-10-24,1,1
SKU00115,FSSAI780562,State,2025-06-14,1,1
SKU01253,FSSAI998951,State,2025-11-02,1,1
SKU00061,FSSAI487995,State,2025-03-20,1,1
SKU01231,FSSAI521840,State,2027-06-09,0,1
SKU01440,FSSAI659885,Central,2027-03-01,0,1
SKU00172,FSSAI238106,Central,2026-07-18,1,1
SKU01638,FSSAI104523,State,2026-05-06,1,1
SKU00046,FSSAI189312,Central,2025-08-04,1,1
SKU01241,FSSAI596876,State,2027-01-12,1,1
SKU01696,FSSAI790887,State,2026-07-21,1,1
SKU01277,FSSAI482201,State,2026-01-22,1,1
SKU00036,FSSAI357954,State,2027-03-06,1,1
SKU01127,FSSAI758450,None,2026-03-14,0,1
SKU01733,FSSAI102913,State,2025-11-14,1,0
SKU00543,FSSAI570359,Central,2025-03-08,1,1
SKU01946,FSSAI745594,State,2025-12-23,1,1
SKU00803,FSSAI528334,None,2025-11-08,1,1
SKU01517,FSSAI528909,State,2026-09-22,1,1
SKU00506,FSSAI205386,State,2027-03-11,1,1
SKU00932,FSSAI651752,None,2026-03-08,0,1
SKU00391,FSSAI551530,None,2026-10-15,1,1
SKU00460,FSSAI699650,Central,2027-03-30,1,0
SKU00497,FSSAI449391,State,2025-03-31,1,1
SKU01061,FSSAI603622,State,2025-09-23,1,1
SKU00196,FSSAI260364,None,2027-01-23,1,0
SKU01080,FSSAI894501,Central,2025-09-01,1,1
SKU00931,FSSAI901616,State,2026-08-27,0,1
SKU00273,FSSAI783291,State,2026-10-03,1,1
SKU01622,FSSAI868123,State,2027-02-19,1,1
SKU00763,FSSAI773138,State,2026-05-15,1,1
SKU00776,FSSAI908707,State,2025-08-30,1,1
SKU00915,FSSAI404485,None,2026-07-04,1,1
SKU00066,FSSAI990843,State,2026-03-02,1,1
SKU00106,FSSAI987750,State,2026-11-25,1,1
SKU00823,FSSAI107054,State,2026-07-20,1,1
SKU01496,FSSAI424660,Central,2025-12-17,1,1
SKU01823,FSSAI359951,State,2027-01-15,1,1
SKU00719,FSSAI934040,State,2026-06-24,1,1
SKU00894,FSSAI422283,State,2026-12-04,1,0
SKU00157,FSSAI614591,State,2026-04-08,1,1
SKU00535,FSSAI370142,None,2027-03-06,1,1
SKU01779,FSSAI226370,Central,2026-01-15,1,0
SKU01566,FSSAI845350,State,2027-03-29,1,1
SKU00568,FSSAI271302,None,2026-05-05,1,1
SKU01322,FSSAI433434,State,2025-07-05,1,1
SKU00618,FSSAI336494,Central,2026-02-15,0,1
SKU01897,FSSAI176066,None,2025-05-05,1,1
SKU01446,FSSAI788545,Central,2027-02-19,1,1
SKU00511,FSSAI303603,None,2026-12-27,1,1
SKU00197,FSSAI605583,State,2025-03-09,1,1
SKU00714,FSSAI792559,Central,2027-04-26,1,1
SKU00026,FSSAI748725,Central,2025-10-29,1,1
SKU01867,FSSAI431086,State,2025-08-03,1,1
SKU01122,FSSAI991730,State,2026-04-08,1,1
SKU00253,FSSAI524363,None,2025-10-20,1,1
SKU01213,FSSAI201641,Central,2026-02-11,1,0
SKU00394,FSSAI113351,None,2025-06-26,1,1
SKU01428,FSSAI154347,State,2025-01-23,1,1
SKU00949,FSSAI620304,State,2025-08-10,1,1
SKU01288,FSSAI614003,State,2026-12-25,1,1
SKU00921,FSSAI619955,None,2027-05-05,1,1
SKU01508,FSSAI305992,None,2025-10-04,1,1
SKU00262,FSSAI773567,State,2027-02-16,1,1
SKU01743,FSSAI277794,State,2025-01-04,1,1
SKU01612,FSSAI176833,State,2025-07-30,1,1
SKU01861,FSSAI620438,State,2026-03-19,1,1
SKU00412,FSSAI466594,State,2026-01-21,0,1
SKU01963,FSSAI165126,State,2025-11-22,1,1
SKU01404,FSSAI336722,Central,2027-06-16,1,1
SKU01097,FSSAI539399,State,2026-12-26,1,1
SKU00280,FSSAI190346,State,2025-12-27,0,1
SKU00754,FSSAI894369,State,2025-06-02,1,1
SKU01190,FSSAI703559,None,2025-11-07,1,1
SKU01462,FSSAI898800,None,2026-04-18,1,1
SKU01059,FSSAI795458,State,2025-05-26,1,1
SKU01552,FSSAI288050,State,2025-05-19,1,1
SKU00047,FSSAI147173,State,2026-11-09,1,1
SKU00310,FSSAI253734,State,2026-02-28,0,1
SKU00083,FSSAI828770,State,2025-04-23,0,1
SKU00239,FSSAI449727,State,2026-11-06,1,1
SKU01421,FSSAI973805,Central,2025-08-21,1,1
SKU01868,FSSAI752228,None,2026-05-08,1,1
SKU00148,FSSAI880361,State,2025-12-21,1,1
SKU01552,FSSAI976426,State,2025-07-18,1,1
SKU01361,FSSAI712188,State,2025-08-31,1,1
SKU00316,FSSAI726650,State,2025-03-23,1,0
SKU01944,FSSAI857316,Central,2026-02-06,1,1
SKU01069,FSSAI174430,State,2026-07-08,1,1
SKU01220,FSSAI719484,Central,2026-04-23,1,1
SKU00212,FSSAI307907,State,2025-12-18,1,1
SKU01744,FSSAI640683,State,2026-07-10,1,1
SKU01928,FSSAI607803,State,2025-01-22,0,1
SKU00938,FSSAI302769,None,2027-04-17,1,0
SKU01259,FSSAI320166,State,2025-06-27,0,1
SKU01329,FSSAI581948,None,2025-04-24,1,1
SKU01678,FSSAI142273,State,2025-05-13,1,1
SKU00288,FSSAI299100,State,2025-09-11,1,1
SKU01954,FSSAI412758,None,2025-12-22,0,1
SKU00272,FSSAI867308,State,2025-01-23,1,0
SKU01728,FSSAI292779,State,2026-10-17,1,1
SKU00080,FSSAI949729,None,2026-11-01,1,1
SKU01075,FSSAI408200,State,2026-08-27,1,1
SKU01174,FSSAI993160,State,2025-01-12,1,1
SKU01680,FSSAI425592,State,2026-03-18,1,1
SKU01123,FSSAI388423,State,2025-04-30,1,1
SKU00078,FSSAI987754,Central,2027-01-26,1,1
SKU00198,FSSAI570342,State,2027-01-31,1,1
SKU00280,FSSAI400533,State,2026-06-03,1,1
SKU01924,FSSAI676664,State,2027-05-11,1,1
SKU00990,FSSAI738513,State,2026-03-23,1,1
SKU00088,FSSAI100089,Central,2026-10-31,1,1
SKU01872,FSSAI917606,None,2026-09-03,1,1
SKU01449,FSSAI384094,State,2027-04-28,1,1
SKU00952,FSSAI617348,State,2025-02-22,0,1
SKU00036,FSSAI552200,State,2026-08-04,1,1
SKU01771,FSSAI126919,State,2027-05-14,1,1
SKU01017,FSSAI565495,Central,2025-05-10,1,0
