sku,batch,current_stock,avg_daily_sales,days_of_supply,reorder_lead_days,last_restock_date
SKU00415,BATCH1872,1367,43.25,31.61,14,2025-07-21
SKU01822,BATCH3230,1466,48.08,30.49,14,2025-06-29
SKU01354,BATCH4270,1383,18.49,74.8,10,2025-07-14
SKU01570,BATCH1718,1879,11.02,170.51,10,2025-06-25
SKU01348,BATCH1537,1426,27.06,52.7,14,2025-08-15
SKU00042,BATCH8575,6,36.44,0.16,7,2025-07-25
SKU00585,BATCH2161,379,40.28,9.41,7,2025-02-28
SKU00857,BATCH8048,1555,43.08,36.1,30,2025-06-10
SKU01160,BATCH6143,4162,32.45,128.26,7,2025-09-15
SKU01070,BATCH1240,1235,6.53,189.13,14,2025-05-02
SKU01891,BATCH1075,3187,4.64,686.85,14,2025-05-14
SKU00525,BATCH8927,1778,13.62,130.54,14,2025-03-22
SKU01861,BATCH5201,4918,17.65,278.64,7,2025-01-21
SKU01469,BATCH2419,4823,11.31,426.44,10,2025-03-28
SKU00981,BATCH9260,3633,27.54,131.92,10,2025-05-28
SKU00498,BATCH6116,3658,45.21,80.91,14,2025-05-22
SKU01087,BATCH6361,4499,6.64,677.56,21,2025-04-09
SKU00542,BATCH5801,3386,14.1,240.14,7,2025-01-06
SKU00374,BATCH4719,4071,37.31,109.11,14,2025-03-10
SKU01108,BATCH3307,1597,28.56,55.92,10,2025-07-11
SKU01870,BATCH9550,4396,3.92,1121.43,30,2025-09-22
SKU01552,BATCH8673,2150,34.1,63.05,30,2025-03-23
SKU01949,BATCH7769,4650,13.41,346.76,14,2025-01-11
SKU01348,BATCH4495,2490,19.62,126.91,10,2025-01-29
SKU00998,BATCH7752,1451,12.0,120.92,30,2025-03-08
SKU00398,BATCH6646,1385,19.78,70.02,7,2025-09-03
SKU00664,BATCH3154,1698,35.58,47.72,10,2025-04-01
SKU00808,BATCH5212,3585,39.51,90.74,21,2025-05-09
SKU01420,BATCH5571,3455,18.12,190.67,10,2025-09-11
SKU00563,BATCH8736,1626,14.72,110.46,21,2025-08-23
SKU01852,BATCH2893,1420,49.96,28.42,7,2025-01-25
SKU01279,BATCH7773,3215,43.41,74.06,14,2025-07-15
SKU00397,BATCH2443,2497,38.53,64.81,10,2025-01-20
SKU01512,BATCH9432,4476,2.43,1841.98,10,2025-05-22
SKU00782,BATCH3314,3395,36.55,92.89,7,2025-09-21
SKU01175,BATCH8768,2996,43.38,69.06,21,2025-03-24
SKU00363,BATCH4312,2753,45.72,60.21,21,2025-04-09
SKU01286,BATCH6093,3162,26.82,117.9,7,2025-05-06
SKU01212,BATCH9821,4606,21.46,214.63,30,2025-10-05
SKU00083,BATCH2354,4441,25.43,174.64,7,2025-01-13
SKU01968,BATCH4493,4786,25.0,191.44,14,2025-06-15
SKU00965,BATCH2158,180,34.73,5.18,7,2025-08-04
SKU00693,BATCH1581,427,33.05,12.92,14,2025-08-10
SKU01612,BATCH5224,3744,32.95,113.63,14,2025-07-16
SKU00166,BATCH6444,219,13.37,16.38,14,2025-06-14
SKU01383,BATCH1743,542,13.84,39.16,10,2025-10-15
SKU01169,BATCH3518,2521,8.45,298.34,30,2025-01-18
SKU01914,BATCH6763,1768,23.63,74.82,7,2025-09-13
SKU01238,BATCH7607,1303,41.53,31.37,10,2025-08-11
SKU00731,BATCH4633,1957,41.6,47.04,30,2025-06-30
SKU01709,BATCH4001,1887,11.0,171.55,30,2025-04-27
SKU00077,BATCH2125,3921,19.71,198.93,7,2025-05-13
SKU00484,BATCH8672,354,6.04,58.61,30,2025-05-23
SKU01859,BATCH5862,4983,35.62,139.89,10,2025-08-15
SKU01642,BATCH4495,1795,45.01,39.88,7,2025-03-24
SKU00272,BATCH6897,1104,12.9,85.58,14,2025-08-04
SKU00381,BATCH8173,4844,15.91,304.46,10,2025-07-27
SKU00960,BATCH5194,4859,34.05,142.7,21,2025-05-21
SKU00025,BATCH9585,598,17.61,33.96,10,2025-07-12
SKU00365,BATCH4964,2221,22.39,99.2,21,2025-03-26
SKU00825,BATCH6527,1452,30.6,47.45,21,2025-01-10
SKU01536,BATCH3480,769,22.73,33.83,7,2025-02-09
SKU01944,BATCH7892,4561,3.25,1403.38,10,2025-03-17
SKU01859,BATCH9682,257,38.4,6.69,10,2025-03-13
SKU00202,BATCH1990,2924,12.47,234.48,21,2025-06-05
SKU00155,BATCH7645,3481,14.61,238.26,10,2025-07-29
SKU00921,BATCH5472,1788,3.27,546.79,7,2025-09-28
SKU00173,BATCH9940,4692,44.15,106.27,21,2025-07-15
SKU01875,BATCH8133,1787,45.59,39.2,10,2025-10-24
SKU00353,BATCH1637,3210,37.41,85.81,7,2025-02-07
SKU00332,BATCH8033,2768,2.6,1064.62,10,2025-05-19
SKU01513,BATCH8336,2619,41.3,63.41,21,2025-02-27
SKU01951,BATCH4174,3245,30.96,104.81,10,2025-02-16
SKU00903,BATCH9977,1984,15.77,125.81,7,2025-04-01
SKU01850,BATCH4588,3392,49.74,68.19,7,2025-04-15
SKU00362,BATCH5118,4163,21.19,196.46,10,2025-07-25
SKU01191,BATCH5908,2381,30.03,79.29,10,2025-07-08
SKU00030,BATCH9879,2320,14.71,157.72,14,2025-04-26
SKU01114,BATCH9247,3269,33.5,97.58,14,2025-03-15
SKU00723,BATCH4198,4579,5.85,782.74,7,2025-03-09
SKU01798,BATCH9964,755,37.52,20.12,14,2025-09-12
SKU01724,BATCH5974,1457,43.49,33.5,21,2025-01-19
SKU01749,BATCH3897,3305,15.3,216.01,14,2025-10-27
SKU01140,BATCH6208,3814,33.58,113.58,30,2025-02-11
SKU00930,BATCH4733,2680,43.81,61.17,14,2025-03-13
SKU01847,BATCH7268,4055,21.29,190.47,30,2025-02-22
SKU00731,BATCH5881,3614,27.49,131.47,10,2025-09-20
SKU00372,BATCH7650,1356,23.09,58.73,7,2025-04-11
SKU00217,BATCH3259,217,26.57,8.17,10,2025-05-19
SKU01405,BATCH9850,836,33.77,24.76,10,2025-04-03
SKU01294,BATCH1777,3834,39.97,95.92,10,2025-10-02
SKU00425,BATCH6420,3834,45.08,85.05,10,2025-08-27
SKU00967,BATCH6472,364,30.7,11.86,14,2025-02-10
SKU00826,BATCH1869,3603,10.95,329.04,30,2025-02-13
SKU00777,BATCH8299,3383,45.24,74.78,30,2025-09-13
SKU01689,BATCH8279,665,31.33,21.23,14,2025-09-09
SKU00382,BATCH5533,2754,38.99,70.63,30,2025-07-23
SKU00823,BATCH1821,2633,45.8,57.49,14,2025-01-25
SKU00947,BATCH7446,2491,3.3,754.85,14,2025-05-25
SKU00192,BATCH6899,631,22.16,28.47,10,2025-06-22
SKU01730,BATCH8356,4565,5.46,836.08,21,2025-06-13
SKU01676,BATCH6497,1273,33.01,38.56,14,2025-10-13
SKU01608,BATCH6774,4213,20.9,201.58,7,2025-10-08
SKU01671,BATCH2311,3133,23.43,133.72,30,2025-09-12
SKU01565,BATCH6967,4668,24.89,187.55,14,2025-10-09
SKU00156,BATCH7505,3778,17.38,217.38,10,2025-02-13
SKU01625,BATCH3612,2557,39.79,64.26,14,2025-07-08
SKU00399,BATCH4374,2193,18.83,116.46,21,2025-10-14
SKU00567,BATCH3994,2005,43.03,46.6,21,2025-09-06
SKU00944,BATCH1159,2645,25.51,103.68,14,2025-06-01
SKU00542,BATCH1557,472,42.49,11.11,7,2025-05-27
SKU00348,BATCH9861,1608,8.18,196.58,14,2025-03-02
SKU01017,BATCH6460,4622,19.06,242.5,10,2025-03-20
SKU00891,BATCH6317,3805,30.85,123.34,7,2025-09-22
SKU01739,BATCH2755,3758,23.43,160.39,30,2025-02-03
SKU00080,BATCH1696,621,19.78,31.4,7,2025-03-02
SKU01048,BATCH9083,1356,39.43,34.39,14,2025-02-20
SKU01100,BATCH6070,2952,22.14,133.33,7,2025-04-20
SKU00618,BATCH1451,4016,3.32,1209.64,7,2025-02-02
SKU01315,BATCH2666,862,33.13,26.02,10,2025-02-28
SKU01415,BATCH4826,936,8.57,109.22,10,2025-01-30
SKU01827,BATCH2633,3923,33.12,118.45,7,2025-08-07
SKU00487,BATCH2365,3325,32.45,102.47,30,2025-02-23
SKU00131,BATCH2640,551,33.55,16.42,10,2025-02-23
SKU01154,BATCH8580,1996,5.32,375.19,7,2025-05-09
SKU01249,BATCH9315,885,17.42,50.8,7,2025-08-24
SKU00529,BATCH7355,548,24.52,22.35,7,2025-08-20
SKU00106,BATCH2552,1830,7.98,229.32,7,2025-01-20
SKU00381,BATCH1312,3936,45.17,87.14,14,2025-06-24
SKU00919,BATCH3331,865,6.78,127.58,14,2025-07-11
SKU00651,BATCH6382,4683,45.82,102.2,10,2025-06-26
SKU01723,BATCH5832,606,25.91,23.39,10,2025-05-10
SKU00536,BATCH8293,3006,24.15,124.47,21,2025-07-19
SKU01750,BATCH7374,1751,23.56,74.32,30,2025-03-10
SKU01561,BATCH1884,2229,41.97,53.11,7,2025-09-16
SKU00647,BATCH3902,1317,39.1,33.68,14,2025-06-24
SKU01186,BATCH3755,2369,23.0,103.0,7,2025-07-12
SKU01184,BATCH1389,2087,0.94,2220.21,10,2025-08-03
SKU00009,BATCH7653,400,33.7,11.87,14,2025-01-11
SKU01978,BATCH7077,3932,48.49,81.09,30,2025-04-05
SKU00508,BATCH4830,2422,15.46,156.66,21,2025-07-24
SKU01849,BATCH6163,2350,42.14,55.77,10,2025-08-22
SKU00957,BATCH5391,3796,19.68,192.89,14,2025-02-13
SKU00079,BATCH2362,4441,25.46,174.43,21,2025-03-08
SKU00670,BATCH3902,2263,30.35,74.56,21,2025-02-21
SKU00205,BATCH1010,4196,26.42,158.82,14,2025-05-19
SKU00293,BATCH2354,1025,1.64,625.0,7,2025-08-16
SKU01029,BATCH3215,1792,9.0,199.11,7,2025-08-14
SKU00446,BATCH3985,2884,7.9,365.06,10,2025-10-09
SKU01957,BATCH8171,1006,4.43,227.09,21,2025-07-17
SKU00803,BATCH6140,3190,25.28,126.19,14,2025-03-24
SKU01436,BATCH6854,2499,13.86,180.3,7,2025-02-16
SKU00328,BATCH1975,2300,35.04,65.64,7,2025-02-23
SKU01438,BATCH1173,3782,2.75,1375.27,14,2025-03-18
SKU01800,BATCH3587,2079,14.81,140.38,21,2025-07-21
SKU00318,BATCH7843,3715,48.36,76.82,10,2025-08-17
SKU00876,BATCH1831,1670,6.25,267.2,30,2025-10-11
SKU01906,BATCH2293,3417,34.91,97.88,7,2025-10-09
SKU00571,BATCH6234,4664,3.78,1233.86,14,2025-05-07
SKU01218,BATCH2818,1394,42.79,32.58,14,2025-10-14
SKU01439,BATCH6525,848,13.87,61.14,30,2025-02-15
SKU00502,BATCH4515,2626,37.35,70.31,10,2025-08-14
SKU01278,BATCH3999,4201,42.95,97.81,14,2025-05-17
SKU01978,BATCH6685,4976,13.14,378.69,30,2025-03-13
SKU00491,BATCH5253,2520,24.58,102.52,30,2025-03-14
SKU01251,BATCH8211,4438,44.78,99.11,14,2025-01-02
SKU00820,BATCH6567,4977,35.48,140.28,14,2025-01-27
SKU01515,BATCH1524,1078,10.23,105.38,14,2025-08-26
SKU00600,BATCH8177,1278,29.95,42.67,10,2025-04-25
SKU00199,BATCH5628,3960,43.58,90.87,7,2025-06-12
SKU00466,BATCH1718,335,3.68,91.03,21,2025-02-02
SKU00606,BATCH9066,1114,29.06,38.33,7,2025-10-06
SKU00649,BATCH2636,3907,49.79,78.47,10,2025-08-05
SKU01614,BATCH8257,4512,40.21,112.21,30,2025-08-16
SKU01584,BATCH4133,3446,19.3,178.55,7,2025-07-01
SKU00311,BATCH3115,2711,29.77,91.06,7,2025-07-04
SKU00732,BATCH8597,2773,45.34,61.16,21,2025-07-19
SKU00546,BATCH1811,2293,45.01,50.94,10,2025-04-13
SKU00284,BATCH6797,4751,34.09,139.37,14,2025-06-14
SKU00084,BATCH6999,1037,25.13,41.27,7,2025-09-26
SKU01482,BATCH1459,3687,1.04,3545.19,7,2025-10-23
SKU01287,BATCH4778,3133,29.38,106.64,30,2025-04-10
SKU01806,BATCH2077,2823,46.32,60.95,14,2025-06-03
SKU01828,BATCH1788,2918,38.43,75.93,10,2025-06-04
SKU00493,BATCH1159,4570,33.44,136.66,10,2025-05-29
SKU00154,BATCH7433,2534,9.95,254.67,14,2025-01-08
SKU00248,BATCH5716,4638,33.92,136.73,7,2025-07-17
SKU00897,BATCH4542,3148,46.1,68.29,30,2025-06-01
SKU01377,BATCH5981,3374,19.28,175.0,10,2025-04-22
SKU00465,BATCH1199,2008,27.26,73.66,7,2025-09-08
SKU00204,BATCH4330,2800,42.62,65.7,10,2025-06-15
SKU01684,BATCH2941,3175,1.65,1924.24,10,2025-03-22
SKU01122,BATCH1049,3227,46.05,70.08,21,2025-07-23
SKU00626,BATCH5545,1173,16.41,71.48,10,2025-06-18
SKU01885,BATCH6705,2051,22.95,89.37,10,2025-03-25
SKU00394,BATCH3065,3044,17.91,169.96,30,2025-04-26
SKU00970,BATCH1514,1003,48.65,20.62,7,2025-02-23
SKU00126,BATCH4514,1446,29.52,48.98,21,2025-06-25
SKU00951,BATCH8019,3093,1.05,2945.71,10,2025-08-19
SKU00703,BATCH1747,1226,6.61,185.48,30,2025-08-26
SKU00578,BATCH9298,4370,38.9,112.34,10,2025-10-02
SKU00198,BATCH5656,4170,33.84,123.23,7,2025-10-12
SKU01222,BATCH2055,2945,7.77,379.02,10,2025-02-13
SKU00568,BATCH2179,3367,42.58,79.07,21,2025-04-16
SKU00970,BATCH9892,3495,49.29,70.91,30,2025-09-17
SKU00674,BATCH5913,1999,27.04,73.93,10,2025-05-30
SKU01262,BATCH2536,1673,27.61,60.59,21,2025-07-06
SKU00913,BATCH4627,3861,25.19,153.28,10,2025-01-22
SKU01463,BATCH6518,1445,3.25,444.62,14,2025-09-09
SKU00310,BATCH3855,546,9.8,55.71,7,2025-05-10
SKU00606,BATCH9936,3723,36.28,102.62,21,2025-08-12
SKU01416,BATCH6884,352,49.74,7.08,10,2025-05-20
SKU01863,BATCH6670,2383,21.66,110.02,14,2025-05-18
SKU01390,BATCH4991,3051,18.9,161.43,21,2025-04-04
SKU01661,BATCH7124,4513,18.14,248.79,30,2025-06-09
SKU01220,BATCH6578,3317,20.75,159.86,14,2025-08-06
SKU01077,BATCH3400,4256,0.34,12517.65,7,2025-08-27
SKU00390,BATCH1748,3861,41.33,93.42,21,2025-08-28
SKU01055,BATCH6920,3611,36.52,98.88,10,2025-07-21
SKU01439,BATCH7355,4405,29.67,148.47,14,2025-07-28
SKU01994,BATCH2157,3203,46.02,69.6,7,2025-01-10
SKU01093,BATCH1544,840,49.08,17.11,10,2025-09-26
SKU01622,BATCH1971,4071,6.18,658.74,7,2025-10-07
SKU01067,BATCH7677,819,35.22,23.25,14,2025-10-11
SKU01104,BATCH8977,60,37.69,1.59,21,2025-04-30
SKU00133,BATCH1213,1043,23.7,44.01,21,2025-04-04
SKU01626,BATCH1314,1140,37.58,30.34,10,2025-02-15
SKU01071,BATCH7517,1415,1.54,918.83,14,2025-04-16
SKU00416,BATCH8020,3747,3.24,1156.48,30,2025-08-08
SKU01301,BATCH9970,3293,6.48,508.18,10,2025-07-01
SKU01552,BATCH1963,1695,28.16,60.19,14,2025-09-28
SKU00303,BATCH2207,4966,21.9,226.76,14,2025-03-09
SKU00906,BATCH9957,2625,27.87,94.19,10,2025-07-02
SKU01557,BATCH7338,1122,33.43,33.56,10,2025-07-07
SKU01361,BATCH8196,3407,4.41,772.56,14,2025-02-26
SKU01436,BATCH8823,801,38.25,20.94,10,2025-02-14
SKU01996,BATCH5305,2874,31.46,91.35,14,2025-10-27
SKU01218,BATCH1722,4188,47.13,88.86,30,2025-01-16
SKU01594,BATCH4958,367,6.92,53.03,30,2025-02-22
SKU01481,BATCH8847,4098,23.5,174.38,7,2025-02-06
SKU01334,BATCH9207,2697,19.89,135.6,14,2025-05-19
SKU00021,BATCH5375,2354,8.88,265.09,30,2025-08-25
SKU00645,BATCH3053,4407,47.21,93.35,7,2025-03-06
SKU01271,BATCH4568,1348,28.5,47.3,14,2025-05-31
SKU00155,BATCH4175,2980,17.85,166.95,10,2025-02-12
SKU00143,BATCH5734,898,14.96,60.03,10,2025-07-14
SKU01641,BATCH6025,532,35.36,15.05,7,2025-09-20
SKU01573,BATCH7143,4844,24.49,197.8,21,2025-08-23
SKU00635,BATCH4686,1440,8.89,161.98,7,2025-10-15
SKU01622,BATCH1336,3961,4.5,880.22,10,2025-10-10
SKU01761,BATCH1045,3342,21.6,154.72,10,2025-03-30
SKU01576,BATCH7432,1903,26.58,71.6,10,2025-01-22
SKU01251,BATCH9040,4369,39.48,110.66,10,2025-03-24
SKU01118,BATCH8511,3288,47.71,68.92,10,2025-04-04
SKU00056,BATCH7176,4391,44.26,99.21,21,2025-04-26
SKU01941,BATCH3575,4668,36.58,127.61,10,2025-09-07
SKU01458,BATCH6475,2085,26.23,79.49,7,2025-06-21
SKU01405,BATCH6375,4861,43.81,110.96,21,2025-08-21
SKU00875,BATCH1131,3727,8.82,422.56,10,2025-07-16
SKU01849,BATCH4571,3081,1.98,1556.06,10,2025-09-06
SKU01389,BATCH3632,898,23.81,37.72,10,2025-07-23
SKU01207,BATCH6700,2320,27.47,84.46,21,2025-04-22
SKU01476,BATCH1181,2595,11.06,234.63,21,2025-09-21
SKU01211,BATCH2194,2625,29.35,89.44,10,2025-10-15
SKU01843,BATCH9081,647,13.52,47.86,14,2025-07-16
SKU00396,BATCH4481,4086,4.84,844.21,14,2025-01-21
SKU01266,BATCH7217,2717,15.05,180.53,21,2025-07-16
SKU01595,BATCH6129,2620,12.86,203.73,14,2025-09-15
SKU00160,BATCH5179,4997,35.54,140.6,30,2025-07-14
SKU00555,BATCH3130,880,30.97,28.41,14,2025-05-19
SKU01188,BATCH7408,1278,38.35,33.32,7,2025-08-15
SKU00956,BATCH4008,1903,16.64,114.36,21,2025-08-10
SKU01848,BATCH5683,3685,46.21,79.74,14,2025-05-18
SKU01727,BATCH2732,1655,13.78,120.1,7,2025-03-19
SKU00269,BATCH8526,2320,45.09,51.45,10,2025-01-26
SKU01922,BATCH9802,1919,23.67,81.07,10,2025-08-17
SKU01923,BATCH5174,3031,1.23,2464.23,14,2025-07-08
SKU01080,BATCH4010,1223,23.07,53.01,21,2025-04-28
SKU01744,BATCH2001,4851,34.15,142.05,21,2025-05-23
SKU01366,BATCH4060,501,49.68,10.08,30,2025-10-05
SKU00774,BATCH3448,4602,4.02,1144.78,30,2025-02-16
SKU00986,BATCH4585,1358,9.52,142.65,30,2025-01-22
SKU01924,BATCH4626,1930,23.31,82.8,7,2025-06-17
SKU00273,BATCH6041,1219,21.95,55.54,10,2025-08-22
SKU01617,BATCH6423,1659,31.68,52.37,10,2025-05-30
SKU00632,BATCH2560,1999,30.25,66.08,10,2025-10-18
SKU01379,BATCH2142,2429,13.14,184.86,7,2025-05-08
SKU01676,BATCH1249,4762,43.76,108.82,10,2025-01-01
SKU00332,BATCH1523,1871,1.82,1028.02,7,2025-07-27
SKU01562,BATCH1652,1110,47.93,23.16,7,2025-04-05
SKU00250,BATCH7910,3507,6.11,573.98,21,2025-08-10
SKU01731,BATCH1760,2717,31.89,85.2,10,2025-10-26
SKU00379,BATCH6835,4717,12.25,385.06,10,2025-10-11
SKU01733,BATCH5002,1727,39.15,44.11,10,2025-10-05
SKU01591,BATCH1092,2630,34.93,75.29,30,2025-08-27
SKU01588,BATCH9863,1014,29.29,34.62,10,2025-04-25
SKU00004,BATCH7783,3318,7.14,464.71,10,2025-07-15
SKU00431,BATCH9362,1399,49.41,28.31,10,2025-07-28
SKU00857,BATCH5149,1459,7.23,201.8,14,2025-06-06
SKU00041,BATCH4980,831,29.2,28.46,7,2025-05-16
SKU00337,BATCH1228,1749,18.45,94.8,7,2025-10-09
SKU00466,BATCH3481,1417,23.18,61.13,14,2025-08-27
SKU00783,BATCH2911,3791,2.91,1302.75,30,2025-02-24
SKU01833,BATCH2448,965,39.62,24.36,30,2025-06-04
SKU00872,BATCH7291,2479,4.54,546.04,14,2025-10-18
SKU01170,BATCH7432,2256,15.83,142.51,21,2025-05-13
SKU00025,BATCH8275,313,31.57,9.91,14,2025-07-06
SKU01718,BATCH4603,408,4.03,101.24,10,2025-02-04
SKU01074,BATCH3229,638,6.82,93.55,7,2025-07-29
SKU01031,BATCH1106,927,39.18,23.66,10,2025-07-17
SKU01429,BATCH5613,1879,38.8,48.43,21,2025-03-31
SKU00723,BATCH6480,3475,13.34,260.49,7,2025-03-05
SKU01823,BATCH8479,795,41.3,19.25,7,2025-10-15
SKU01955,BATCH6473,115,45.0,2.56,10,2025-02-16
SKU00714,BATCH9897,2218,18.8,117.98,21,2025-08-01
SKU01644,BATCH8391,2454,3.6,681.67,10,2025-05-28
SKU00945,BATCH6296,2040,23.13,88.2,30,2025-03-04
SKU01181,BATCH4048,1380,41.22,33.48,21,2025-04-04
SKU00569,BATCH2437,1451,22.97,63.17,7,2025-05-24
SKU01103,BATCH3801,1085,30.24,35.88,30,2025-06-02
SKU00220,BATCH7938,3130,45.08,69.43,14,2025-07-20
SKU01701,BATCH6106,2208,40.91,53.97,7,2025-08-24
SKU00341,BATCH3744,4075,21.58,188.83,7,2025-02-05
SKU00910,BATCH7475,3540,33.02,107.21,21,2025-05-21
SKU00040,BATCH1760,2946,49.94,58.99,21,2025-08-15
SKU01537,BATCH4783,4367,13.84,315.53,14,2025-01-24
SKU00836,BATCH4936,1519,11.46,132.55,10,2025-02-02
SKU01158,BATCH7866,2235,1.42,1573.94,7,2025-01-20
SKU01455,BATCH3935,3656,44.24,82.64,30,2025-01-22
SKU01333,BATCH1138,2514,46.88,53.63,7,2025-09-22
SKU00124,BATCH3317,4895,38.86,125.97,14,2025-08-26
SKU01850,BATCH8496,4793,49.89,96.07,30,2025-07-13
SKU01595,BATCH7062,3164,15.92,198.74,7,2025-07-13
SKU01772,BATCH6795,137,13.8,9.93,10,2025-02-16
SKU00253,BATCH9530,3794,8.29,457.66,10,2025-09-24
SKU00339,BATCH4056,599,5.34,112.17,14,2025-01-22
SKU01268,BATCH2273,2149,6.19,347.17,7,2025-06-01
SKU01677,BATCH5191,4669,7.74,603.23,14,2025-01-19
SKU00893,BATCH8568,3404,35.17,96.79,14,2025-03-01
SKU01525,BATCH8591,98,0.22,445.45,10,2025-03-08
SKU00453,BATCH1404,4102,49.66,82.6,7,2025-07-29
SKU01171,BATCH3065,3545,48.57,72.99,14,2025-01-22
SKU00981,BATCH1017,3425,23.5,145.74,21,2025-04-02
SKU01451,BATCH8289,4888,27.65,176.78,10,2025-07-10
SKU01432,BATCH2876,3219,33.81,95.21,10,2025-08-21
SKU00463,BATCH2488,2020,18.46,109.43,7,2025-08-10
SKU01544,BATCH6640,2566,33.9,75.69,7,2025-09-18
SKU00558,BATCH3655,723,46.0,15.72,10,2025-07-16
SKU01834,BATCH4697,2746,45.33,60.58,7,2025-09-01
SKU00830,BATCH1100,1283,0.52,2467.31,7,2025-10-24
SKU01105,BATCH3964,4509,34.22,131.77,14,2025-02-13
SKU00409,BATCH4097,236,41.18,5.73,10,2025-05-09
SKU01837,BATCH8068,2007,20.61,97.38,10,2025-10-04
SKU01629,BATCH3756,923,15.24,60.56,7,2025-08-21
SKU00518,BATCH2621,830,0.88,943.18,30,2025-05-10
SKU00399,BATCH3800,1498,26.2,57.18,14,2025-09-01
SKU00798,BATCH2106,1635,40.94,39.94,21,2025-07-12
SKU00716,BATCH6776,1429,43.01,33.22,14,2025-01-18
SKU01587,BATCH9592,2055,2.93,701.37,21,2025-07-10
SKU01534,BATCH3039,4557,40.92,111.36,10,2025-08-05
SKU00422,BATCH9556,2972,7.46,398.39,10,2025-07-04
SKU00019,BATCH9009,2004,33.17,60.42,14,2025-03-07
SKU00123,BATCH1070,1975,16.56,119.26,7,2025-06-25
SKU00936,BATCH6997,2552,1.2,2126.67,30,2025-01-09
SKU01517,BATCH2547,4141,12.59,328.91,7,2025-04-15
SKU01318,BATCH8106,4719,3.23,1460.99,30,2025-02-13
SKU01339,BATCH2743,4225,13.71,308.17,14,2025-01-29
SKU00381,BATCH2836,356,45.97,7.74,30,2025-06-26
SKU01985,BATCH9243,4220,6.38,661.44,21,2025-07-31
SKU01521,BATCH8152,4581,48.68,94.1,14,2025-04-30
SKU00126,BATCH4464,2675,36.55,73.19,14,2025-05-28
SKU00103,BATCH9774,2450,0.89,2752.81,7,2025-05-10
SKU01854,BATCH7085,1656,36.25,45.68,21,2025-06-24
SKU01090,BATCH6444,2047,41.66,49.14,10,2025-03-30
SKU01555,BATCH2336,4486,6.43,697.67,10,2025-06-13
SKU00120,BATCH6127,4621,9.05,510.61,14,2025-01-18
SKU00175,BATCH8598,1109,16.17,68.58,7,2025-01-11
SKU01627,BATCH8707,4027,8.45,476.57,14,2025-03-20
SKU01689,BATCH3743,2623,47.86,54.81,30,2025-02-16
SKU01673,BATCH2543,2605,40.8,63.85,10,2025-01-25
SKU00328,BATCH7254,59,23.98,2.46,10,2025-09-23
SKU01198,BATCH9466,1413,29.18,48.42,14,2025-10-17
SKU01614,BATCH1728,1571,36.13,43.48,14,2025-04-29
SKU00226,BATCH1824,517,21.17,24.42,10,2025-07-23
SKU01341,BATCH6565,4798,34.85,137.68,10,2025-02-24
SKU01417,BATCH4872,1002,26.99,37.12,14,2025-01-22
SKU01228,BATCH8843,3173,3.63,874.1,10,2025-04-14
SKU00064,BATCH9765,3768,4.33,870.21,10,2025-01-01
SKU01497,BATCH4538,516,0.46,1121.74,14,2025-06-19
SKU00916,BATCH2100,796,31.77,25.06,14,2025-03-07
SKU01923,BATCH9970,1435,35.57,40.34,10,2025-02-20
SKU01386,BATCH7151,1253,45.2,27.72,14,2025-09-12
SKU01928,BATCH3532,3369,27.74,121.45,21,2025-03-28
SKU01171,BATCH9331,3003,43.89,68.42,10,2025-06-01
SKU01213,BATCH8857,3044,41.27,73.76,10,2025-05-26
SKU01297,BATCH3824,3063,34.23,89.48,21,2025-05-04
SKU00332,BATCH9340,1962,4.65,421.94,10,2025-06-15
SKU01664,BATCH5523,2003,41.69,48.05,7,2025-04-01
SKU00367,BATCH6434,4238,41.32,102.57,14,2025-03-05
SKU00696,BATCH6095,152,29.87,5.09,7,2025-04-26
SKU00463,BATCH1875,171,49.34,3.47,21,2025-04-12
SKU00118,BATCH2572,4191,46.73,89.69,10,2025-02-25
SKU01698,BATCH9419,1424,19.57,72.76,21,2025-03-31
SKU00884,BATCH3262,817,43.3,18.87,10,2025-08-14
SKU01487,BATCH3754,1940,34.85,55.67,10,2025-09-11
SKU00169,BATCH8811,1264,26.37,47.93,10,2025-05-01
SKU00674,BATCH3662,2798,9.85,284.06,7,2025-08-24
SKU00623,BATCH1019,4185,41.46,100.94,7,2025-05-26
SKU01961,BATCH1884,2157,3.09,698.06,7,2025-01-24
SKU00211,BATCH3910,3641,31.25,116.51,7,2025-01-17
SKU00703,BATCH4502,3880,5.83,665.52,14,2025-03-26
SKU01530,BATCH5825,2965,1.59,1864.78,14,2025-01-27
SKU00442,BATCH9792,354,48.2,7.34,10,2025-04-19
SKU01126,BATCH3088,1128,41.4,27.25,7,2025-08-19
SKU00947,BATCH4746,4916,33.56,146.48,14,2025-02-22
SKU01596,BATCH3216,2436,26.3,92.62,21,2025-01-22
SKU00515,BATCH3547,1071,5.69,188.22,10,2025-01-06
SKU00754,BATCH1969,2620,29.17,89.82,10,2025-09-15
SKU01045,BATCH5128,1639,49.35,33.21,14,2025-08-26
SKU00217,BATCH2452,1032,31.01,33.28,30,2025-04-15
SKU00187,BATCH5545,3774,26.03,144.99,14,2025-09-22
SKU00644,BATCH5566,4349,34.32,126.72,10,2025-02-11
SKU00815,BATCH8983,1071,46.17,23.2,7,2025-02-05
SKU00386,BATCH5567,4574,12.98,352.39,10,2025-02-13
